"Customer Reference Number","Customer Name","Load ID","Load Group","Load Created Date","Order Number","Billable Total Rate","Load Closed Date","Load Status"
"3000009257","PT TIRTA INVESTAMA","58561278","SURABAYA RENTAL TRIP","02/12/2021 17:43","S21120200166","1.00","07/12/2021 17:03","Completed"
"3000009257","PT TIRTA INVESTAMA","58561285","SURABAYA RENTAL TRIP","02/12/2021 17:43","S21120200167","1.00","09/12/2021 10:17","Completed"
"3000009257","PT TIRTA INVESTAMA","58561285","SURABAYA RENTAL TRIP","02/12/2021 17:43","S21120200164","1.00","09/12/2021 10:17","Completed"
"3000009257","PT TIRTA INVESTAMA","58561291","SURABAYA LOG PACK","02/12/2021 17:44","S21112607688","450,000.00","08/12/2021 16:14","Completed"
"3000009257","PT TIRTA INVESTAMA","58561300","SURABAYA LOG PACK","02/12/2021 17:46","S21112607689","450,000.00","08/12/2021 16:04","Completed"
"3000009257","PT TIRTA INVESTAMA","58561389","SURABAYA LOG PACK","02/12/2021 17:47","S21112607690","450,000.00","08/12/2021 16:20","Completed"
"3000009257","PT TIRTA INVESTAMA","58561403","SURABAYA LOG PACK","02/12/2021 17:48","S21112609927","450,000.00","09/12/2021 11:10","Completed"
"3000009257","PT TIRTA INVESTAMA","58561433","SURABAYA LOG PACK","02/12/2021 17:48","S21120100048","450,000.00","09/12/2021 11:15","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58561536","SURABAYA EXIM TRUCKING","02/12/2021 17:53","SISB21110055_9","925,000.00","06/12/2021 11:20","Completed"
"3000008809","IDLE CAP","58561658","SURABAYA MOB KOSONGAN","02/12/2021 17:59","KOSB9664PEU02122021","1.00","17/12/2021 14:45","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58562471","SURABAYA LOG PACK","02/12/2021 18:30","40530983","3,750,000.00","07/12/2021 16:13","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58562807","SURABAYA EXIM TRUCKING","02/12/2021 19:02","SESB21110021_1","895,000.00","06/12/2021 11:22","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58562966","SURABAYA EXIM TRUCKING","02/12/2021 19:06","SESB21110021_2","895,000.00","06/12/2021 11:24","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58563021","SURABAYA EXIM TRUCKING","02/12/2021 19:12","SESB21110021_3","895,000.00","06/12/2021 11:25","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58563032","SURABAYA EXIM TRUCKING","02/12/2021 19:14","SESB21110021_4","895,000.00","06/12/2021 11:26","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58563041","SURABAYA EXIM TRUCKING","02/12/2021 19:15","SESB21110021_5","895,000.00","06/12/2021 11:28","Completed"
"3000008809","IDLE CAP","58563191","SURABAYA LOG PACK","02/12/2021 19:24","KOSB9105SYX021221","1.00","13/12/2021 11:35","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58568929","SURABAYA LOG PACK","03/12/2021 09:04","2100415752","1,069,000.00","06/12/2021 17:55","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58568930","SURABAYA LOG PACK","03/12/2021 09:04","2100415858","538,000.00","03/12/2021 15:38","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58568934","SURABAYA LOG PACK","03/12/2021 09:18","40530951","3,312,000.00","07/12/2021 15:57","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58568935","SURABAYA LOG PACK","03/12/2021 09:18","40530949","3,304,500.00","07/12/2021 15:11","Completed"
"3000020697","PT MITRA MULIA MAKMUR","58568936","SURABAYA EXIM TRUCKING","03/12/2021 09:28","SISB21110029_1","1,350,000.00","06/12/2021 14:18","Completed"
"3000020697","PT MITRA MULIA MAKMUR","58568937","SURABAYA EXIM TRUCKING","03/12/2021 09:32","SISB21110029_2","1,350,000.00","06/12/2021 14:20","Completed"
"3000020697","PT MITRA MULIA MAKMUR","58568938","SURABAYA EXIM TRUCKING","03/12/2021 09:37","SISB21110029_3","1,350,000.00","06/12/2021 11:29","Completed"
"3000020697","PT MITRA MULIA MAKMUR","58568939","SURABAYA EXIM TRUCKING","03/12/2021 09:38","SISB21110029_4","1,350,000.00","06/12/2021 11:30","Completed"
"3000009257","PT TIRTA INVESTAMA","58568940","SURABAYA TIV IMPORT","03/12/2021 09:39","5042738079","1.00","07/12/2021 09:28","Completed"
"3000009257","PT TIRTA INVESTAMA","58568941","SURABAYA TIV IMPORT","03/12/2021 09:39","5042743481","1.00","07/12/2021 09:28","Completed"
"3000009257","PT TIRTA INVESTAMA","58568942","SURABAYA TIV IMPORT","03/12/2021 09:39","5042747151","1.00","07/12/2021 09:28","Completed"
"3000009257","PT TIRTA INVESTAMA","58568943","SURABAYA TIV IMPORT","03/12/2021 09:39","5042742431","1.00","07/12/2021 09:28","Completed"
"3000009257","PT TIRTA INVESTAMA","58568944","SURABAYA TIV IMPORT","03/12/2021 09:40","5042747395","1.00","07/12/2021 09:28","Completed"
"3000009257","PT TIRTA INVESTAMA","58568945","SURABAYA TIV IMPORT","03/12/2021 09:40","5042740812","1.00","07/12/2021 09:28","Completed"
"3000009257","PT TIRTA INVESTAMA","58568946","SURABAYA TIV IMPORT","03/12/2021 09:40","5042742987","1.00","09/12/2021 10:03","Completed"
"3000009257","PT TIRTA INVESTAMA","58568947","SURABAYA TIV IMPORT","03/12/2021 09:40","5042743762","1.00","09/12/2021 10:03","Completed"
"3000009257","PT TIRTA INVESTAMA","58568948","SURABAYA TIV IMPORT","03/12/2021 09:41","5042750545","1.00","09/12/2021 10:03","Completed"
"3000009257","PT TIRTA INVESTAMA","58568949","SURABAYA TIV IMPORT","03/12/2021 09:41","5042745169","2,882,000.00","21/12/2021 14:09","Completed"
"3000009257","PT TIRTA INVESTAMA","58568950","SURABAYA TIV IMPORT","03/12/2021 09:41","5042747955","2,882,000.00","14/12/2021 14:24","Completed"
"3000020697","PT MITRA MULIA MAKMUR","58568954","SURABAYA EXIM TRUCKING","03/12/2021 09:44","SISB21110030_1","1,350,000.00","10/12/2021 09:48","Completed"
"3000020697","PT MITRA MULIA MAKMUR","58568959","SURABAYA EXIM TRUCKING","03/12/2021 09:52","SISB21110030_2","1,350,000.00","06/12/2021 14:23","Completed"
"3000020697","PT MITRA MULIA MAKMUR","58568966","SURABAYA EXIM TRUCKING","03/12/2021 10:03","SISB21110030_3","1,350,000.00","10/12/2021 09:50","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58568967","SURABAYA LOG PACK","03/12/2021 10:04","40531053","3,301,500.00","07/12/2021 15:54","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58568968","SURABAYA LOG PACK","03/12/2021 10:04","40530955","7,050,000.00","17/12/2021 11:09","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58568969","SURABAYA LOG PACK","03/12/2021 10:04","40530787","6,248,000.00","13/12/2021 17:18","Completed"
"3000020697","PT MITRA MULIA MAKMUR","58568976","SURABAYA EXIM TRUCKING","03/12/2021 10:19","SISB21110030_4","1,350,000.00","06/12/2021 14:24","Completed"
"3000006280","PT WARU GUNUNG","58568990","SURABAYA LOG PACK","03/12/2021 10:33","9072006925","4,450,000.00","09/12/2021 15:49","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58568991","SURABAYA LOG PACK","03/12/2021 10:55","2100415858-1","404,000.00","03/12/2021 17:20","Completed"
"3000004138","OMYA INDONESIA","58569659","SURABAYA LOG PACK","03/12/2021 13:12","40367586.","2,550,000.00","06/12/2021 09:37","Completed"
"3000004138","OMYA INDONESIA","58569660","SURABAYA LOG PACK","03/12/2021 13:12","40369320","1,450,000.00","06/12/2021 09:37","Completed"
"3000004389","PT. PETROKIMIA GRESIK","58569661","SURABAYA LOG BULK","03/12/2021 13:12","0082506976","3,360,000.00","10/12/2021 08:46","Completed"
"8000000017","PT LIKU TELAGA","58569662","SURABAYA LOG PACK","03/12/2021 13:12","534784-2","825,000.00","06/12/2021 09:41","Completed"
"3000009257","PT TIRTA INVESTAMA","58569742","SURABAYA TIV IMPORT","03/12/2021 13:46","5042747713","1.00","14/12/2021 14:28","Completed"
"3000007550","PT. NIRWANA LESTARI","58569850","SURABAYA RENTAL TRIP","03/12/2021 14:06","1000360433","632,000.00","06/12/2021 11:44","Completed"
"3000007550","PT. NIRWANA LESTARI","58569851","SURABAYA RENTAL TRIP","03/12/2021 14:06","1000360480","790,000.00","06/12/2021 11:44","Completed"
"3000007550","PT. NIRWANA LESTARI","58569858","SURABAYA RENTAL TRIP","03/12/2021 14:08","1000360436","419,000.00","06/12/2021 11:44","Completed"
"3000007550","PT. NIRWANA LESTARI","58569859","SURABAYA RENTAL TRIP","03/12/2021 14:08","1000360430","259,500.00","06/12/2021 11:44","Completed"
"3000007550","PT. NIRWANA LESTARI","58569860","SURABAYA RENTAL TRIP","03/12/2021 14:08","1000360451","499,600.00","06/12/2021 11:44","Completed"
"3000007550","PT. NIRWANA LESTARI","58569867","SURABAYA RENTAL TRIP","03/12/2021 14:10","1000360476","277,500.00","06/12/2021 11:44","Completed"
"3000007550","PT. NIRWANA LESTARI","58569868","SURABAYA RENTAL TRIP","03/12/2021 14:10","1000360423","365,500.00","06/12/2021 11:44","Completed"
"3000007550","PT. NIRWANA LESTARI","58569869","SURABAYA RENTAL TRIP","03/12/2021 14:10","1000360425","145,000.00","06/12/2021 11:44","Completed"
"3000007550","PT. NIRWANA LESTARI","58569870","SURABAYA RENTAL TRIP","03/12/2021 14:11","1000360462","289,000.00","06/12/2021 11:44","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58569911","SURABAYA LOG PACK","03/12/2021 14:16","2100415708","564,000.00","06/12/2021 18:08","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58569912","SURABAYA LOG PACK","03/12/2021 14:16","2100415708-1","564,000.00","06/12/2021 18:10","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58569914","SURABAYA LOG PACK","03/12/2021 14:17","2100415865","741,000.00","07/12/2021 15:56","Completed"
"3000004138","OMYA INDONESIA","58569993","SURABAYA LOG PACK","03/12/2021 14:27","40368681","2,550,000.00","07/12/2021 08:48","Completed"
"3000004138","OMYA INDONESIA","58569996","SURABAYA LOG PACK","03/12/2021 14:27","40369884","2,070,000.00","08/12/2021 09:30","Completed"
"3000004389","PT. PETROKIMIA GRESIK","58569997","SURABAYA LOG BULK","03/12/2021 14:27","0082509856","3,360,000.00","13/12/2021 09:14","Completed"
"3000007550","PT. NIRWANA LESTARI","58570182","SURABAYA LOG PACK","03/12/2021 14:54","1000356821","1,661,000.00","03/12/2021 15:32","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58571164","SURABAYA LOG PACK","03/12/2021 15:55","40531157","3,330,000.00","08/12/2021 13:45","Completed"
"3000016749","GREENFIELDS DAIRY INDONESIA","58571177","SURABAYA LOG PACK","03/12/2021 15:58","GD3221664909/0080138128","2,500,000.00","10/12/2021 11:15","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58571178","SURABAYA LOG PACK","03/12/2021 15:58","40531284","3,156,000.00","07/12/2021 16:00","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58571180","SURABAYA LOG PACK","03/12/2021 15:59","40531285","3,153,900.00","07/12/2021 16:07","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58571205","SURABAYA LOG PACK","03/12/2021 15:59","40530795","6,248,000.00","10/12/2021 15:24","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58571207","SURABAYA LOG PACK","03/12/2021 15:59","40530789","6,248,000.00","09/12/2021 15:20","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58571222","SURABAYA LOG PACK","03/12/2021 16:00","40530792","6,248,000.00","14/12/2021 17:36","Completed"
"3000009257","PT TIRTA INVESTAMA","58572946","SURABAYA RENTAL TRIP","03/12/2021 17:32","S21120308644","1,150,000.00","08/12/2021 15:43","Completed"
"3000009257","PT TIRTA INVESTAMA","58572951","SURABAYA RENTAL TRIP","03/12/2021 17:32","S21120308645","1,150,000.00","08/12/2021 16:39","Completed"
"3000009257","PT TIRTA INVESTAMA","58572960","SURABAYA RENTAL TRIP","03/12/2021 17:33","S21120308780","1.00","07/12/2021 17:00","Completed"
"3000009257","PT TIRTA INVESTAMA","58572960","SURABAYA RENTAL TRIP","03/12/2021 17:33","S21120308778","1.00","07/12/2021 17:00","Completed"
"3000009257","PT TIRTA INVESTAMA","58572973","SURABAYA RENTAL TRIP","03/12/2021 17:33","S21120308776","1.00","09/12/2021 09:54","Completed"
"3000009257","PT TIRTA INVESTAMA","58572973","SURABAYA RENTAL TRIP","03/12/2021 17:33","S21120308777","1.00","09/12/2021 09:54","Completed"
"3000009257","PT TIRTA INVESTAMA","58572973","SURABAYA RENTAL TRIP","03/12/2021 17:33","S21120308779","1.00","09/12/2021 09:54","Completed"
"3000009257","PT TIRTA INVESTAMA","58572979","SURABAYA LOG PACK","03/12/2021 17:34","S21112607682","7,400,000.00","09/12/2021 16:43","Completed"
"3000009257","PT TIRTA INVESTAMA","58572981","SURABAYA LOG PACK","03/12/2021 17:34","S21112607676","450,000.00","09/12/2021 10:30","Completed"
"3000009257","PT TIRTA INVESTAMA","58572982","SURABAYA LOG PACK","03/12/2021 17:34","S21112607683","450,000.00","08/12/2021 15:48","Completed"
"3000008809","IDLE CAP","58572985","SURABAYA LOG PACK","03/12/2021 17:35","KOSB9794PEU021221","1.00","13/12/2021 11:36","Completed"
"3000009257","PT TIRTA INVESTAMA","58572986","SURABAYA LOG PACK","03/12/2021 17:35","S21112607684","450,000.00","08/12/2021 15:45","Completed"
"3000009257","PT TIRTA INVESTAMA","58572990","SURABAYA LOG PACK","03/12/2021 17:35","S21112607685","450,000.00","08/12/2021 15:51","Completed"
"3000009257","PT TIRTA INVESTAMA","58572994","SURABAYA LOG PACK","03/12/2021 17:36","S21112607686","450,000.00","09/12/2021 11:00","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58573224","SURABAYA LOG PACK","03/12/2021 17:39","40530952","7,050,000.00","08/12/2021 13:53","Completed"
"3000008809","IDLE CAP","58573281","SURABAYA LOG PACK","03/12/2021 17:41","KOSB9469SEU031221","0.00","13/12/2021 11:37","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58573285","SURABAYA LOG PACK","03/12/2021 17:43","40530791","6,248,000.00","10/12/2021 15:52","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573286","SURABAYA LOG PACK","03/12/2021 17:43","2100415796","420,000.00","06/12/2021 08:45","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573286","SURABAYA LOG PACK","03/12/2021 17:43","2100415798","1.00","06/12/2021 08:45","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573286","SURABAYA LOG PACK","03/12/2021 17:43","2100415802","1.00","06/12/2021 08:45","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573288","SURABAYA LOG PACK","03/12/2021 17:43","2100416036","1.00","07/12/2021 09:09","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573288","SURABAYA LOG PACK","03/12/2021 17:43","2100415847","775,000.00","07/12/2021 09:09","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58573289","SURABAYA LOG PACK","03/12/2021 17:43","40531357","5,312,000.00","10/12/2021 15:02","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573290","SURABAYA LOG PACK","03/12/2021 17:43","2100415804","505,000.00","07/12/2021 09:29","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573295","SURABAYA LOG PACK","03/12/2021 17:44","2100415848","420,000.00","07/12/2021 09:26","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573300","SURABAYA LOG PACK","03/12/2021 17:44","2100415894","363,000.00","06/12/2021 17:51","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573300","SURABAYA LOG PACK","03/12/2021 17:44","2100416003","1.00","06/12/2021 17:51","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573303","SURABAYA RENTAL TRIP","03/12/2021 17:45","2100415755","550,000.00","06/12/2021 17:42","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573310","SURABAYA LOG PACK","03/12/2021 17:45","2100415636","345,000.00","06/12/2021 17:46","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573312","SURABAYA LOG PACK","03/12/2021 17:46","2100415975","363,000.00","06/12/2021 17:44","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573312","SURABAYA LOG PACK","03/12/2021 17:46","2100415980","1.00","06/12/2021 17:44","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573323","SURABAYA LOG PACK","03/12/2021 17:46","2100415801","538,000.00","06/12/2021 17:54","Completed"
"3000008809","IDLE CAP","58573339","SURABAYA LOG PACK","03/12/2021 17:46","KOSB9565PEU031221","1.00","13/12/2021 11:39","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573341","SURABAYA LOG PACK","03/12/2021 17:47","2100415925","977,000.00","07/12/2021 10:01","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573341","SURABAYA LOG PACK","03/12/2021 17:47","2100415953","1.00","07/12/2021 10:01","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573345","SURABAYA LOG PACK","03/12/2021 17:47","2100415868","1.00","06/12/2021 17:40","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573345","SURABAYA LOG PACK","03/12/2021 17:47","2100415867","977,000.00","06/12/2021 17:40","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58573349","SURABAYA LOG PACK","03/12/2021 17:47","2100415450","2,190,000.00","06/12/2021 17:37","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58573504","SURABAYA LOG PACK","03/12/2021 17:57","40531254","3,471,000.00","08/12/2021 13:43","Completed"
"3000008809","IDLE CAP","58573524","SURABAYA LOG PACK","03/12/2021 17:58","KOSB9749PEU","1.00","13/12/2021 11:40","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58573767","SURABAYA LOG PACK","03/12/2021 18:09","40531372","5,312,000.00","09/12/2021 14:46","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58574111","SURABAYA LOG PACK","03/12/2021 18:33","2100415989","505,000.00","07/12/2021 09:04","Completed"
"8000000010","PT. LAUTAN LUAS TBK","58574111","SURABAYA LOG PACK","03/12/2021 18:33","2100416001","1.00","07/12/2021 09:04","Completed"
"3000009257","PT TIRTA INVESTAMA","58578677","SURABAYA RENTAL TRIP","04/12/2021 09:34","S21120308646(1)","1,200,000.00","13/12/2021 16:53","Completed"
"3000005216","PT. SINAR SOSRO","58578680","SURABAYA LOG PACK","04/12/2021 09:59","TRANS/1221/GRK/0006437","4,550,000.00","10/12/2021 10:16","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58578681","SURABAYA LOG PACK","04/12/2021 10:05","40530786","6,248,000.00","08/12/2021 11:51","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58578682","SURABAYA LOG PACK","04/12/2021 10:08","40531369","5,312,000.00","09/12/2021 15:46","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58578694","SURABAYA LOG PACK","04/12/2021 11:08","40531513","1,086,000.00","07/12/2021 16:23","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58578695","SURABAYA LOG PACK","04/12/2021 11:10","40531419","4,600,000.00","08/12/2021 11:48","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58578696","SURABAYA LOG PACK","04/12/2021 11:12","40531373","5,312,000.00","10/12/2021 15:05","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58578699","SURABAYA LOG PACK","04/12/2021 11:25","40531451","4,400,000.00","13/12/2021 16:26","Completed"
"3000005193","PT SINAR MAS AGRO RESOURCES AND","58578703","SURABAYA LOG PACK","04/12/2021 11:41","40531374","5,312,000.00","13/12/2021 15:56","Completed"
"3000008809","IDLE CAP","58578823","SURABAYA LOG PACK","04/12/2021 12:34","KOSB9614UXR04122021","1.00","13/12/2021 11:42","Completed"
"3000008809","IDLE CAP","58578824","SURABAYA LOG PACK","04/12/2021 12:38","KOSB9698BCV04122021","1.00","13/12/2021 11:44","Completed"
"3000008809","IDLE CAP","58578827","SURABAYA LOG PACK","04/12/2021 12:57","KOSB9566PEU041221","1.00","13/12/2021 11:45","Completed"
"3000009257","PT TIRTA INVESTAMA","58578828","SURABAYA RENTAL TRIP","04/12/2021 12:57","S21120400092","1,150,000.00","09/12/2021 15:48","Completed"
"3000009257","PT TIRTA INVESTAMA","58578829","SURABAYA RENTAL TRIP","04/12/2021 12:57","S21120400093","1,200,000.00","09/12/2021 10:37","Completed"
"3000009257","PT TIRTA INVESTAMA","58578830","SURABAYA RENTAL TRIP","04/12/2021 12:58","S21120400094","1,150,000.00","13/12/2021 16:00","Completed"
"3000009257","PT TIRTA INVESTAMA","58578831","SURABAYA RENTAL TRIP","04/12/2021 12:58","S21120400110","1.00","09/12/2021 10:22","Completed"
"3000009257","PT TIRTA INVESTAMA","58578831","SURABAYA RENTAL TRIP","04/12/2021 12:58","S21120400111","1.00","09/12/2021 10:22","Completed"
"3000009257","PT TIRTA INVESTAMA","58578831","SURABAYA RENTAL TRIP","04/12/2021 12:58","S21120400112","1.00","09/12/2021 10:22","Completed"
"3000009257","PT TIRTA INVESTAMA","58578831","SURABAYA RENTAL TRIP","04/12/2021 12:58","S21120400113","1.00","09/12/2021 10:22","Completed"
"3000009257","PT TIRTA INVESTAMA","58578832","SURABAYA LOG PACK","04/12/2021 12:59","S21112607674","450,000.00","09/12/2021 15:19","Completed"
"3000009257","PT TIRTA INVESTAMA","58578833","SURABAYA LOG PACK","04/12/2021 12:59","S21112607675","450,000.00","09/12/2021 15:17","Completed"
"3000009257","PT TIRTA INVESTAMA","58578836","SURABAYA LOG PACK","04/12/2021 13:00","S21112607677","450,000.00","09/12/2021 15:25","Completed"
