"TMS ID","Shipment Reference Number","Carrier Name","Charge Code Group","Charge Rate","Rate Basis","Rate","Closed Date","AP Vendor Code","Load Group","Order Groups","Shipper Load Number","First Pick Due Date","First Pick Name","Last Drop City","Last Drop Name","Load Status","Mode","Number of Stops","Pieces","Rate Change Carrier Comment","Rate Change Request Date","Trailer Description","Weight (kg)","Charge Description","Charge Code Category","Carrier Reference","Location Name","Payable Currency","Rate Change Approval Date"
58704845,"S21121800095","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","21/12/2021 14:51","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58704845","18/12/2021 20:00","TIVPANDAAN","SUMOBITO","TIVSUMOBITO","Completed","TL",2,1280," ","18/12/2021 15:50","TRONTON_WB","1,280.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:36"
58704846,"S21121800097","BAHANA PRESTASI","OTHER CHARGES","640,000.00","FLAT","640,000.00","21/12/2021 15:09","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58704846","18/12/2021 20:00","TIVPANDAAN","DUDUK SAMPEYAN","TIVDUDUK SAMPEYAN","Completed","TL",2,1280," ","18/12/2021 15:49","TRONTON_WB","1,280.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58704847,"S21121800096","BAHANA PRESTASI","OTHER CHARGES","520,000.00","FLAT","520,000.00","21/12/2021 14:46","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58704847","18/12/2021 20:00","TIVPANDAAN","GEDANGAN","TIVGEDANGAN","Completed","TL",2,980," ","18/12/2021 15:48","TRONTON_WB","980.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58704847,"S21121800096","BAHANA PRESTASI","OTHER CHARGES","80,000.00","FLAT","80,000.00","21/12/2021 14:46","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58704847","18/12/2021 20:00","TIVPANDAAN","GEDANGAN","TIVGEDANGAN","Completed","TL",2,980," ","18/12/2021 15:48","TRONTON_WB","980.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58704851,"S21121800088,S21121800099,S21121800098,S21121800094","BAHANA PRESTASI","OTHER CHARGES","49,000.00","FLAT","49,000.00","21/12/2021 15:25","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58704851","18/12/2021 20:00","TIVPANDAAN PETUNG","SUMBER SARI","TIVSUMBER SARI","Completed","TL",2,140," ","18/12/2021 15:53","CDD_BOX","63.50","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58704852,"S21121800102,S21121800101,S21121800100","BAHANA PRESTASI","OTHER CHARGES","154,000.00","FLAT","154,000.00","21/12/2021 15:28","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58704852","18/12/2021 20:00","TIVPANDAAN PETUNG","KEDUNGKANDANG","TIVKEDUNGKANDANG","Completed","TL",2,385," ","18/12/2021 15:51","CDD_BOX","174.63","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58704858,"41093733","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","28/12/2021 17:09","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58704858","18/12/2021 00:00","INSKEJAYAN(1P)","WONOSARI GUNUNG KIDUL","INSWONOSARI GUNUNG KIDUL","Completed","TL",2,1000," ","28/12/2021 11:56","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","28/12/2021 17:10"
58704859,"41093862","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","10/01/2022 16:55","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58704859","18/12/2021 20:00","INSKEJAYAN(1P)","POLANHARJO","INSPOLANHARJO","Completed","TL",2,1000," ","18/12/2021 16:05","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","11/01/2022 07:54"
58704860,"41093640","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","27/12/2021 16:21","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58704860","18/12/2021 20:00","INSKEJAYAN(1P)","UMBULHARJO","INSUMBULHARJO","Completed","TL",2,1000," ","18/12/2021 16:09","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:17"
58707633,"0082526071","BAHANA PRESTASI","OTHER CHARGES","200,000.00","FLAT","200,000.00","23/12/2021 08:29","5000000027","SURABAYA LOG BULK","SURABAYA LOG BULK","58707633","20/12/2021 09:00","PKGGRESIK","SOCAH","PKGSOCAH(OW)","Completed","TL",2,30000," ","20/12/2021 11:13","TRONTON_LOSSBAK","30,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","23/12/2021 12:35"
58707634,"0082526138","BAHANA PRESTASI","OTHER CHARGES","200,000.00","FLAT","200,000.00","23/12/2021 08:29","5000000027","SURABAYA LOG BULK","SURABAYA LOG BULK","58707634","20/12/2021 09:00","PKGGRESIK","SOCAH","PKGSOCAH(OW)","Completed","TL",2,30000," ","22/12/2021 09:34","TRONTON_LOSSBAK","30,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","23/12/2021 12:35"
58707702,"40536891","BAHANA PRESTASI","OTHER CHARGES","1,092,000.00","FLAT","1,092,000.00","27/12/2021 15:45","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58707702","20/12/2021 07:00","SMRRUNGKUT(1P)","BANGUNTAPAN","SMRBANGUNTAPAN","Completed","TL",2,1560," ","20/12/2021 16:23","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:17"
58707703,"40536798","BAHANA PRESTASI","OTHER CHARGES","780,000.00","FLAT","780,000.00","29/12/2021 15:05","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58707703","20/12/2021 07:00","SMRRUNGKUT(1P)","NGALIYAN","SMRNGALIYAN","Completed","TL",2,1560," ","20/12/2021 16:23","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","29/12/2021 17:51"
58708146,"S21122000045","BAHANA PRESTASI","OTHER CHARGES","768,000.00","FLAT","768,000.00","27/12/2021 16:00","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708146","20/12/2021 20:00","TIVPANDAAN","BEJI","TIVBEJI","Completed","TL",2,1536," ","20/12/2021 16:25","TRONTON_WB","1,536.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:17"
58708147,"S21122000044","BAHANA PRESTASI","OTHER CHARGES","343,000.00","FLAT","343,000.00","27/12/2021 15:52","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708147","20/12/2021 20:00","TIVPANDAAN","SUMBER SARI","TIVSUMBER SARI","Completed","TL",2,980," ","20/12/2021 16:24","TRONTON_WB","980.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:17"
58708148,"S21122000043","BAHANA PRESTASI","OTHER CHARGES","520,000.00","FLAT","520,000.00","27/12/2021 15:48","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708148","20/12/2021 20:00","TIVPANDAAN","GEDANGAN","TIVGEDANGAN","Completed","TL",2,980," ","20/12/2021 16:23","TRONTON_WB","980.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:17"
58708173,"41099266","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","28/12/2021 16:55","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58708173","20/12/2021 18:00","INSKEJAYAN(1P)","UMBULHARJO","INSUMBULHARJO","Completed","TL",2,1000," ","30/12/2021 10:37","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","30/12/2021 18:24"
58708349,"40536876","BAHANA PRESTASI","OTHER CHARGES","640,000.00","FLAT","640,000.00","28/12/2021 16:34","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58708349","20/12/2021 07:00","SMRRUNGKUT(1P)","BANGUNTAPAN","SMRBANGUNTAPAN","Completed","TL",2,1280," ","20/12/2021 16:24","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","28/12/2021 17:10"
58708413,"S21122000146,S21122000148,S21122000145,S21122000144","BAHANA PRESTASI","OTHER CHARGES","132,000.00","FLAT","132,000.00","27/12/2021 15:56","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708413","20/12/2021 20:00","TIVPANDAAN PETUNG","KALIWATES","TIVKALIWATES","Completed","TL",2,330," ","20/12/2021 16:27","CDD_BOX","149.69","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:17"
58708425,"S21122000143,S21122000147,S21122000142","BAHANA PRESTASI","OTHER CHARGES","64,000.00","FLAT","64,000.00","27/12/2021 15:45","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708425","20/12/2021 20:00","TIVPANDAAN PETUNG","SINGOSARI","TIVSINGOSARI","Completed","TL",2,160," ","20/12/2021 16:28","CDD_BOX","72.57","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:17"
58708426,"GD3221680809","BAHANA PRESTASI","OTHER CHARGES","637,000.00","FLAT","637,000.00","28/12/2021 15:04","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58708426","20/12/2021 20:00","GDINGAJUM","CAKUNG","GDICAKUNG","Completed","TL",2,1789," ","11/01/2022 17:27","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","12/01/2022 11:01"
58708544,"1000365194,1000365208","BAHANA PRESTASI","OTHER CHARGES","37,000.00","FLAT","37,000.00","21/12/2021 14:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708544","20/12/2021 12:00","NLSBUDURAN","KEDUNGKANDANG","NLSKEDUNGKANDANG(IDM_MALANG)","Completed","TL",3,36," ","20/12/2021 15:51","CDE_CHILLER","36.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58708557,"1000365178","BAHANA PRESTASI","OTHER CHARGES","707,000.00","FLAT","707,000.00","21/12/2021 14:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708557","20/12/2021 12:00","NLSBUDURAN","SUKUN","NLSSUKUN(SAT_MALANG)","Completed","TL",2,18," ","20/12/2021 15:33","CDD_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58708575,"1000365205","BAHANA PRESTASI","OTHER CHARGES","144,000.00","FLAT","144,000.00","21/12/2021 14:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708575","20/12/2021 12:00","NLSBUDURAN","GEDANGAN","NLSGEDANGAN(IDM_SURABAYA)","Completed","TL",2,18," ","20/12/2021 15:32","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58708582,"1000365214","BAHANA PRESTASI","OTHER CHARGES","50,500.00","FLAT","50,500.00","21/12/2021 14:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708582","20/12/2021 12:00","NLSBUDURAN","BEJI","NLSBEJI(MUI_PASURUAN)","Completed","TL",2,18," ","20/12/2021 15:53","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58708584,"1000365199","BAHANA PRESTASI","OTHER CHARGES","131,400.00","FLAT","131,400.00","21/12/2021 14:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708584","20/12/2021 12:00","NLSBUDURAN","DUDUK SAMPEYAN","NLSDUDUK SAMPEYAN(IDM_GRESIK)","Completed","TL",2,18," ","20/12/2021 15:35","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58708585,"1000364553","BAHANA PRESTASI","OTHER CHARGES","0.00","FLAT","0.00","21/12/2021 14:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708585","20/12/2021 12:00","NLSBUDURAN","BEJI","NLSBEJI(MUI_PASURUAN)","Completed","TL",2,18," ","20/12/2021 15:55","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58708586,"1000365182","BAHANA PRESTASI","OTHER CHARGES","128,400.00","FLAT","128,400.00","21/12/2021 14:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708586","20/12/2021 12:00","NLSBUDURAN","KALIWATES","NLSKALIWATES(SAT_JEMBER)","Completed","TL",2,18," ","20/12/2021 15:34","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58708587,"1000365296","BAHANA PRESTASI","OTHER CHARGES","577,500.00","FLAT","577,500.00","27/12/2021 14:23","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708587","20/12/2021 12:00","NLSBUDURAN","GEDANGAN","NLSGEDANGAN(SAT_SIDOARJO)","Completed","TL",2,18," ","20/12/2021 15:52","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58708588,"1000365186","BAHANA PRESTASI","OTHER CHARGES","251,500.00","FLAT","251,500.00","21/12/2021 14:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708588","20/12/2021 12:00","NLSBUDURAN","WARU","NLSWARU(SAT_BERBEK)","Completed","TL",2,18," ","20/12/2021 15:53","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58708589,"1000365190","BAHANA PRESTASI","OTHER CHARGES","91,000.00","FLAT","91,000.00","21/12/2021 14:38","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58708589","20/12/2021 12:00","NLSBUDURAN","SUMOBITO","NLSSUMOBITO(IDM_JOMBANG)","Completed","TL",2,18," ","20/12/2021 15:54","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","21/12/2021 15:37"
58709771,"40537426","BAHANA PRESTASI","OTHER CHARGES","326,800.00","FLAT","326,800.00","27/12/2021 14:37","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58709771","20/12/2021 07:00","SMRRUNGKUT(1P)","KRAMAT TEGAL","SMRKRAMAT TEGAL","Completed","TL",2,1000," ","27/12/2021 16:54","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:17"
58709785,"40537425","BAHANA PRESTASI","OTHER CHARGES","326,800.00","FLAT","326,800.00","27/12/2021 14:24","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58709785","20/12/2021 07:00","SMRRUNGKUT(1P)","KRAMAT TEGAL","SMRKRAMAT TEGAL","Completed","TL",2,1000," ","27/12/2021 16:55","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:17"
58711671,"2044114829","BAHANA PRESTASI","OTHER CHARGES","420,000.00","FLAT","420,000.00","04/01/2022 14:27","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58711671","20/12/2021 07:00","AJIJETIS","BALEENDAH","AJIBALEENDAH","Completed","TL",2,35000," ","22/12/2021 12:32","TRAILER40_WB","35,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","04/01/2022 15:02"
58718280,"41099055","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","28/12/2021 16:50","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58718280","21/12/2021 10:00","INSKEJAYAN(1P)","UMBULHARJO","INSUMBULHARJO","Completed","TL",2,1000," ","22/12/2021 12:27","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","28/12/2021 17:10"
58718281,"41082480","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","29/12/2021 15:49","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58718281","21/12/2021 10:00","INSKEJAYAN(1P)","SUKOHARJO","INSSUKOHARJO","Completed","TL",2,1000," ","22/12/2021 12:28","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","29/12/2021 17:51"
58718283,"32195132","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","30/12/2021 18:17","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58718283","21/12/2021 10:00","INSKEJAYAN(1P)","SUKOHARJO","INSSUKOHARJO","Completed","TL",2,1900," ","22/12/2021 12:30","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","30/12/2021 18:24"
58718289,"DRK/1221/LOG/0000104","BAHANA PRESTASI","OTHER CHARGES","270,000.00","FLAT","270,000.00","28/12/2021 13:34","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58718289","21/12/2021 17:00","SSODRIYOREJO(1P)","UNGARAN TIMUR","SSOUNGARAN TIMUR","Completed","TL",2,3870," ","22/12/2021 12:26","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","28/12/2021 14:41"
58719046,"1000365482","BAHANA PRESTASI","OTHER CHARGES","72,400.00","FLAT","72,400.00","22/12/2021 10:31","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58719046","21/12/2021 12:00","NLSBUDURAN","SUMBER SARI","NLSSUMBER SARI(IDM_JEMBER)","Completed","TL",2,18," ","21/12/2021 15:25","CDD_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","22/12/2021 11:14"
58719099,"1000365486","BAHANA PRESTASI","OTHER CHARGES","710,500.00","FLAT","710,500.00","22/12/2021 10:44","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58719099","21/12/2021 12:00","NLSBUDURAN","SUMOBITO","NLSSUMOBITO(IDM_JOMBANG)","Completed","TL",2,18," ","21/12/2021 15:26","CDD_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","22/12/2021 11:14"
58719112,"1000365487","BAHANA PRESTASI","OTHER CHARGES","252,500.00","FLAT","252,500.00","22/12/2021 10:31","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58719112","21/12/2021 12:00","NLSBUDURAN","KEDUNGKANDANG","NLSKEDUNGKANDANG(IDM_MALANG)","Completed","TL",2,18," ","21/12/2021 15:30","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","22/12/2021 11:14"
58719126,"1000365491","BAHANA PRESTASI","OTHER CHARGES","774,000.00","FLAT","774,000.00","22/12/2021 10:31","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58719126","21/12/2021 12:00","NLSBUDURAN","DUDUK SAMPEYAN","NLSDUDUK SAMPEYAN(IDM_GRESIK)","Completed","TL",2,18," ","21/12/2021 15:28","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","22/12/2021 11:14"
58719130,"1000365474,1000365494","BAHANA PRESTASI","OTHER CHARGES","189,000.00","FLAT","189,000.00","22/12/2021 10:32","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58719130","21/12/2021 12:00","NLSBUDURAN","GEDANGAN","NLSGEDANGAN(IDM_SURABAYA)","Completed","TL",3,36," ","21/12/2021 15:27","CDE_CHILLER","36.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","22/12/2021 11:14"
58719164,"1000365562","BAHANA PRESTASI","OTHER CHARGES","474,500.00","FLAT","474,500.00","22/12/2021 10:31","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58719164","21/12/2021 12:00","NLSBUDURAN","BEJI","NLSBEJI(MUI_PASURUAN)","Completed","TL",2,18," ","21/12/2021 15:29","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","22/12/2021 11:14"
58719167,"1000365516","BAHANA PRESTASI","OTHER CHARGES","161,500.00","FLAT","161,500.00","22/12/2021 16:18","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58719167","21/12/2021 12:00","NLSBUDURAN","SUKUN","NLSSUKUN(SAT_MALANG)","Completed","TL",2,18," ","21/12/2021 15:27","CDE_CHILLER","18.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","23/12/2021 12:36"
58719878,"A-30635/GSK/12/2021","BAHANA PRESTASI","OTHER CHARGES","1,075,000.00","FLAT","1,075,000.00","28/12/2021 17:31","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58719878","21/12/2021 18:00","SLPGRESIK(1P)","POLANHARJO","SLPPOLANHARJO","Completed","TL",2,1000," ","23/12/2021 13:16","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","28/12/2021 17:37"
58719894,"S21122100047","BAHANA PRESTASI","OTHER CHARGES","490,000.00","FLAT","490,000.00","27/12/2021 17:27","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58719894","21/12/2021 20:00","TIVPANDAAN","DUDUK SAMPEYAN","TIVDUDUK SAMPEYAN","Completed","TL",2,980," ","21/12/2021 16:34","TRONTON_WB","980.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:30"
58719900,"S21122100046","BAHANA PRESTASI","OTHER CHARGES","512,000.00","FLAT","512,000.00","27/12/2021 17:01","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58719900","21/12/2021 20:00","TIVPANDAAN","KEDUNGKANDANG","TIVKEDUNGKANDANG","Completed","TL",2,1280," ","21/12/2021 16:32","TRONTON_WB","1,280.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:17"
58719905,"S21122100045","BAHANA PRESTASI","OTHER CHARGES","600,000.00","FLAT","600,000.00","29/12/2021 16:50","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58719905","21/12/2021 20:00","TIVPANDAAN","GEDANGAN","TIVGEDANGAN","Completed","TL",2,980," ","21/12/2021 16:31","TRONTON_WB","980.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","29/12/2021 17:51"
58719917,"12,25,24","BAHANA PRESTASI","OTHER CHARGES","122,800.00","FLAT","122,800.00"," ","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58719917","21/12/2021 20:00","TIVPANDAAN PETUNG","KEDUNGKANDANG","TIVKEDUNGKANDANG","Accepted","TL",2,307," ","21/12/2021 16:37","CDD_BOX","139.25","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:17"
58719926,"S21122100056,S21122100058,S21122100055","BAHANA PRESTASI","OTHER CHARGES","56,000.00","FLAT","56,000.00","27/12/2021 17:06","5000000027","SURABAYA RENTAL TRIP","SURABAYA RENTAL TRIP","58719926","21/12/2021 20:00","TIVPANDAAN PETUNG","SUMBER SARI","TIVSUMBER SARI","Completed","TL",2,160," ","21/12/2021 16:40","CDD_BOX","72.57","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 17:17"
58720236,"3000872140","BAHANA PRESTASI","OTHER CHARGES","431,100.00","FLAT","431,100.00","28/12/2021 17:51","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58720236","21/12/2021 18:00","AJIJETIS(1P)","NGALIYAN","AJINGALIYAN","Completed","TL",2,1000," ","23/12/2021 10:42","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","29/12/2021 08:49"
58720348,"40537428","BAHANA PRESTASI","OTHER CHARGES","210,000.00","FLAT","210,000.00","23/12/2021 15:13","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58720348","21/12/2021 07:00","SMRRUNGKUT","GEDANGAN","SMRGEDANGAN","Completed","TL",2,1050," ","21/12/2021 18:30","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 11:50"
58720383,"40537647","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","27/12/2021 14:47","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58720383","21/12/2021 07:00","SMRRUNGKUT(PP)","SUKOHARJO(MT)","SMRSUKOHARJO(MT)","Completed","TL",2,1000," ","21/12/2021 18:34","ENGKEL FUSO_BOX","10,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","27/12/2021 15:03"
58721683,"40537600","BAHANA PRESTASI","OTHER CHARGES","500,000.00","FLAT","500,000.00","30/12/2021 16:02","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58721683","21/12/2021 07:00","SMRRUNGKUT(1P)","BANGUNTAPAN","SMRBANGUNTAPAN","Completed","TL",2,1000," ","21/12/2021 18:35","TRONTON_WB","20,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","30/12/2021 18:24"
58721992,"2100417742,2100417744,2100417756","BAHANA PRESTASI","OTHER CHARGES","20,000.00","FLAT","20,000.00","22/12/2021 17:40","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58721992","21/12/2021 15:00","LTLASEMROWO","WONOAYU","LTLWONOAYU","Completed","TL",2,2300," ","22/12/2021 09:12","CDE_BOX","2,300.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","23/12/2021 12:36"
58732303,"2044164727","BAHANA PRESTASI","OTHER CHARGES","395,000.00","FLAT","395,000.00","30/12/2021 14:58","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58732303","22/12/2021 10:00","AJIJETIS","BALEENDAH","AJIBALEENDAH","Completed","TL",2,820," ","24/12/2021 15:42","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","30/12/2021 18:24"
58732308,"32196185","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","28/12/2021 11:54","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58732308","22/12/2021 10:00","INSKEJAYAN(1P)","SUKOHARJO","INSSUKOHARJO","Completed","TL",2,1584," ","22/12/2021 12:31","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","28/12/2021 12:08"
58732310,"41086503","BAHANA PRESTASI","OTHER CHARGES","100,000.00","FLAT","100,000.00","07/01/2022 10:44","5000000027","SURABAYA LOG PACK","SURABAYA LOG PACK","58732310","22/12/2021 10:00","INSKEJAYAN(1P)","SUKOHARJO","INSSUKOHARJO","Completed","TL",2,1000," ","22/12/2021 12:32","TRONTON_WB","1,000.00","TMB_BONGKAR","OTHER CHARGES","0027","ALL","IDR","09/01/2022 21:32"
